Type,TPM,Gene,
IDH-Mut,2.5273,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.6067,TP53,
IDH-Mut,0.43936,TP53,
IDH-Mut,2.7185,TP53,
IDH-Mut,0.39397,TP53,
IDH-Mut,5.2499,TP53,
IDH-Mut,3.5395,TP53,
IDH-Mut,2.0656,TP53,
IDH-Mut,1.6929,TP53,
IDH-Mut,1.9993,TP53,
IDH-Mut,3.14,TP53,
IDH-Mut,4.2067,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4756,TP53,
IDH-Mut,1.0895,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1715,TP53,
IDH-Mut,0.47197,TP53,
IDH-Mut,3.4995,TP53,
IDH-Mut,4.4783,TP53,
IDH-Mut,0.34596,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4818,TP53,
IDH-Mut,4.0182,TP53,
IDH-Mut,1.8303,TP53,
IDH-Mut,2.4281,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0569,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.8211,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6222,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2394,TP53,
IDH-Mut,0.38626,TP53,
IDH-Mut,3.6605,TP53,
IDH-Mut,4.1591,TP53,
IDH-Mut,3.037,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.3933,TP53,
IDH-Mut,0.81311,TP53,
IDH-Mut,0.43723,TP53,
IDH-Mut,3.3102,TP53,
IDH-Mut,1.7677,TP53,
IDH-Mut,2.1398,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9381,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.5251,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.715,TP53,
IDH-Mut,1.4394,TP53,
IDH-Mut,3.103,TP53,
IDH-Mut,3.3824,TP53,
IDH-Mut,3.2659,TP53,
IDH-Mut,0.24245,TP53,
IDH-Mut,1.3237,TP53,
IDH-Mut,1.7987,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.5072,TP53,
IDH-Mut,1.4947,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0152,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.614,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.7933,TP53,
IDH-Mut,1.4324,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.577,TP53,
IDH-Mut,3.0837,TP53,
IDH-Mut,3.6664,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9294,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7198,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4015,TP53,
IDH-Mut,4.0744,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6944,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6652,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9899,TP53,
IDH-Mut,2.3051,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1638,TP53,
IDH-Mut,2.0282,TP53,
IDH-Mut,1.5321,TP53,
IDH-Mut,2.8359,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.8691,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.3214,TP53,
IDH-Mut,1.3668,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4797,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.50182,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4934,TP53,
IDH-Mut,3.4016,TP53,
IDH-Mut,3.0439,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.6112,TP53,
IDH-Mut,2.4367,TP53,
IDH-Mut,0.76893,TP53,
IDH-Mut,2.1013,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.7891,TP53,
IDH-Mut,2.0748,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0293,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1749,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3489,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.67446,TP53,
IDH-Mut,3.5878,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4534,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.5782,TP53,
IDH-Mut,0.35952,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7097,TP53,
IDH-Mut,1.2079,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.2157,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.1609,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.416,TP53,
IDH-Mut,2.7626,TP53,
IDH-Mut,3.7487,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.2461,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.5724,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.8484,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.5519,TP53,
IDH-Mut,3.7214,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.791,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4335,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.7398,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0588,TP53,
IDH-Mut,3.9459,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5423,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.61636,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.6581,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0172,TP53,
IDH-Mut,2.3923,TP53,
IDH-Mut,1.1493,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4319,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5343,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1662,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.5769,TP53,
IDH-Mut,3.3559,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9063,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.2104,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.5228,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4841,TP53,
IDH-Mut,3.1238,TP53,
IDH-Mut,0.88675,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9546,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.1104,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.48233,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.08,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.2363,TP53,
IDH-Mut,2.3556,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6686,TP53,
IDH-Mut,3.6388,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.42653,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.5632,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7107,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.2916,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7837,TP53,
IDH-Mut,0.48233,TP53,
IDH-Mut,2.7562,TP53,
IDH-Mut,0.23389,TP53,
IDH-Mut,2.4911,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6455,TP53,
IDH-Mut,4.5153,TP53,
IDH-Mut,4.1203,TP53,
IDH-Mut,2.7587,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.083,TP53,
IDH-Mut,4.0047,TP53,
IDH-Mut,0.6581,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.24123,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.3068,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.1414,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.125,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1379,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2264,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.0384,TP53,
IDH-Mut,3.3329,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.22651,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.2461,TP53,
IDH-Mut,3.52,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.7754,TP53,
IDH-Mut,3.977,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7786,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.40599,TP53,
IDH-Mut,1.514,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.934,TP53,
IDH-Mut,3.0699,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4675,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0124,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.8815,TP53,
IDH-Mut,0.61636,TP53,
IDH-Mut,4.5885,TP53,
IDH-Mut,3.9278,TP53,
IDH-Mut,0.59837,TP53,
IDH-Mut,4.2218,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7031,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9084,TP53,
IDH-Mut,3.9245,TP53,
IDH-Mut,3.285,TP53,
IDH-Mut,1.8801,TP53,
IDH-Mut,2.1674,TP53,
IDH-Mut,3.7669,TP53,
IDH-Mut,1.6947,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.2497,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4847,TP53,
IDH-Mut,0.58976,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.32654,TP53,
IDH-Mut,5.8933,TP53,
IDH-Mut,4.0246,TP53,
IDH-Mut,4.2941,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.5435,TP53,
IDH-Mut,4.001,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2144,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.2271,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.92144,TP53,
IDH-Mut,0.12433,TP53,
IDH-Mut,0.18903,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5073,TP53,
IDH-Mut,3.4687,TP53,
IDH-Mut,5.0368,TP53,
IDH-Mut,5.321,TP53,
IDH-Mut,4.461,TP53,
IDH-Mut,3.9312,TP53,
IDH-Mut,0.31499,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.736,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6812,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.1782,TP53,
IDH-Mut,0.65718,TP53,
IDH-Mut,0.61542,TP53,
IDH-Mut,2.9531,TP53,
IDH-Mut,2.6991,TP53,
IDH-Mut,3.9341,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.8819,TP53,
IDH-Mut,3.5044,TP53,
IDH-Mut,2.6074,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.1243,TP53,
IDH-Mut,4.0076,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6302,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.87814,TP53,
IDH-Mut,3.7593,TP53,
IDH-Mut,0.71105,TP53,
IDH-Mut,3.2698,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6624,TP53,
IDH-Mut,4.2615,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2737,TP53,
IDH-Mut,0.25942,TP53,
IDH-Mut,3.0119,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9839,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.38184,TP53,
IDH-Mut,2.3519,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.461,TP53,
IDH-Mut,0.34596,TP53,
IDH-Mut,0.37072,TP53,
IDH-Mut,3.6348,TP53,
IDH-Mut,4.3979,TP53,
IDH-Mut,3.2501,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.8408,TP53,
IDH-Mut,3.5575,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1933,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7596,TP53,
IDH-Mut,1.3741,TP53,
IDH-Mut,0.17249,TP53,
IDH-Mut,4.1166,TP53,
IDH-Mut,3.5589,TP53,
IDH-Mut,1.6933,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.0915,TP53,
IDH-Mut,1.4792,TP53,
IDH-Mut,2.6199,TP53,
IDH-Mut,4.06,TP53,
IDH-Mut,2.1336,TP53,
IDH-Mut,2.8065,TP53,
IDH-Mut,3.3651,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0423,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.7058,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.6489,TP53,
IDH-Mut,4.6713,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.2449,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1653,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4052,TP53,
IDH-Mut,3.9861,TP53,
IDH-Mut,4.3789,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6047,TP53,
IDH-Mut,1.1979,TP53,
IDH-Mut,2.2984,TP53,
IDH-Mut,3.1661,TP53,
IDH-Mut,4.5372,TP53,
IDH-Mut,2.9624,TP53,
IDH-Mut,4.7774,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4301,TP53,
IDH-Mut,3.2836,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.8377,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.8186,TP53,
IDH-Mut,4.1307,TP53,
IDH-Mut,1.4803,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.1871,TP53,
IDH-Mut,2.6494,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.52607,TP53,
IDH-Mut,4.695,TP53,
IDH-Mut,3.9365,TP53,
IDH-Mut,1.8082,TP53,
IDH-Mut,1.6149,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0392,TP53,
IDH-Mut,2.8076,TP53,
IDH-Mut,4.44,TP53,
IDH-Mut,3.1038,TP53,
IDH-Mut,3.3161,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.46571,TP53,
IDH-Mut,3.98,TP53,
IDH-Mut,2.0119,TP53,
IDH-Mut,2.1074,TP53,
IDH-Mut,4.5125,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.6771,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2645,TP53,
IDH-Mut,3.9673,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3962,TP53,
IDH-Mut,4.1658,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.6304,TP53,
IDH-Mut,2.6674,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4664,TP53,
IDH-Mut,2.9829,TP53,
IDH-Mut,2.3406,TP53,
IDH-Mut,2.8266,TP53,
IDH-Mut,0.33685,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0318,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0474,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4133,TP53,
IDH-Mut,0.38736,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.78073,TP53,
IDH-Mut,3.0812,TP53,
IDH-Mut,4.9574,TP53,
IDH-Mut,0.24732,TP53,
IDH-Mut,4.0817,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.3994,TP53,
IDH-Mut,3.254,TP53,
IDH-Mut,2.3303,TP53,
IDH-Mut,3.5357,TP53,
IDH-Mut,2.5828,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.47508,TP53,
IDH-Mut,1.3796,TP53,
IDH-Mut,1.2029,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.82049,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.8203,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6291,TP53,
IDH-Mut,0.35502,TP53,
IDH-Mut,2.326,TP53,
IDH-Mut,4.0665,TP53,
IDH-Mut,4.2041,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.8488,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.98841,TP53,
IDH-Mut,2.4463,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.7242,TP53,
IDH-Mut,0.36625,TP53,
IDH-Mut,3.7804,TP53,
IDH-Mut,2.6353,TP53,
IDH-Mut,2.0766,TP53,
IDH-Mut,1.2576,TP53,
IDH-Mut,5.0241,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9531,TP53,
IDH-Mut,3.6673,TP53,
IDH-Mut,4.1046,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2066,TP53,
IDH-Mut,2.1117,TP53,
IDH-Mut,0.95754,TP53,
IDH-Mut,4.9442,TP53,
IDH-Mut,5.2847,TP53,
IDH-Mut,4.6767,TP53,
IDH-Mut,1.4372,TP53,
IDH-Mut,2.9995,TP53,
IDH-Mut,5.9412,TP53,
IDH-Mut,3.7946,TP53,
IDH-Mut,1.3696,TP53,
IDH-Mut,4.843,TP53,
IDH-Mut,4.9534,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2174,TP53,
IDH-Mut,3.5792,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5745,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.2535,TP53,
IDH-Mut,4.3778,TP53,
IDH-Mut,0.93659,TP53,
IDH-Mut,2.0559,TP53,
IDH-Mut,5.4104,TP53,
IDH-Mut,3.812,TP53,
IDH-Mut,4.3168,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.8323,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.171,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.3335,TP53,
IDH-Mut,3.1135,TP53,
IDH-Mut,3.276,TP53,
IDH-Mut,1.4463,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9029,TP53,
IDH-Mut,1.6159,TP53,
IDH-Mut,2.7504,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2911,TP53,
IDH-Mut,3.0484,TP53,
IDH-Mut,1.742,TP53,
IDH-Mut,5.0291,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.2768,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.689,TP53,
IDH-Mut,0.44255,TP53,
IDH-Mut,0.31499,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6114,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2663,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.7465,TP53,
IDH-Mut,4.1437,TP53,
IDH-Mut,0.62574,TP53,
IDH-Mut,3.678,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.6234,TP53,
IDH-Mut,1.2147,TP53,
IDH-Mut,1.6243,TP53,
IDH-Mut,0.44573,TP53,
IDH-Mut,1.9516,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.3545,TP53,
IDH-Mut,1.3161,TP53,
IDH-Mut,3.3221,TP53,
IDH-Mut,3.6393,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.8708,TP53,
IDH-Mut,3.7568,TP53,
IDH-Mut,3.7135,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9003,TP53,
IDH-Mut,4.518,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.8746,TP53,
IDH-Mut,3.4213,TP53,
IDH-Mut,4.017,TP53,
IDH-Mut,4.0888,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.34028,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2839,TP53,
IDH-Mut,3.6865,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5261,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.1382,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4097,TP53,
IDH-Mut,4.6585,TP53,
IDH-Mut,1.0793,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7508,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.34369,TP53,
IDH-Mut,0.73379,TP53,
IDH-Mut,4.0471,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.2023,TP53,
IDH-Mut,5.9073,TP53,
IDH-Mut,3.177,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.325,TP53,
IDH-Mut,5.1022,TP53,
IDH-Mut,3.3636,TP53,
IDH-Mut,0.32884,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6205,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4868,TP53,
IDH-Mut,0.70752,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.0482,TP53,
IDH-Mut,3.9347,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4379,TP53,
IDH-Mut,3.628,TP53,
IDH-Mut,0.99204,TP53,
IDH-Mut,3.4007,TP53,
IDH-Mut,0.17377,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4779,TP53,
IDH-Mut,4.1988,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6931,TP53,
IDH-Mut,3.9175,TP53,
IDH-Mut,3.684,TP53,
IDH-Mut,1.1223,TP53,
IDH-Mut,3.299,TP53,
IDH-Mut,4.8058,TP53,
IDH-Mut,0.19156,TP53,
IDH-Mut,2.5811,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7519,TP53,
IDH-Mut,3.1324,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.393,TP53,
IDH-Mut,3.6255,TP53,
IDH-Mut,4.0263,TP53,
IDH-Mut,0.43189,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1467,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9495,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0914,TP53,
IDH-Mut,2.9241,TP53,
IDH-Mut,1.0043,TP53,
IDH-Mut,2.0029,TP53,
IDH-Mut,3.1733,TP53,
IDH-Mut,1.0902,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2313,TP53,
IDH-Mut,4.0391,TP53,
IDH-Mut,0.64524,TP53,
IDH-Mut,5.4079,TP53,
IDH-Mut,3.0819,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6722,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2679,TP53,
IDH-Mut,3.3571,TP53,
IDH-Mut,0.72072,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.5077,TP53,
IDH-Mut,1.1871,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.688,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0077,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.363,TP53,
IDH-Mut,2.9315,TP53,
IDH-Mut,2.299,TP53,
